country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
KAZ,2011,Education,Male,HiY,57.4,55.3,91.43538724
KAZ,2011,Health,All,HiY,86.1,85.1,99.14569202
KAZ,2011,PISA_Average,All,HiY,23.7,19.8,83.59673115
KAZ,2011,PISA_Average,Female,HiY,26.1,21.9,83.59673115
KAZ,2011,PISA_Average,Male,HiY,21.6,17.9,83.59673115
KAZ,2012,Education,All,HiY,59.8,57.6,92.6798978
KAZ,2012,Education,Female,HiY,60.5,58.2,92.63592153
KAZ,2012,Education,Male,HiY,58.7,56.5,92.63592153
KAZ,2012,Health,All,HiY,85.2,84.2,99.17313073
KAZ,2012,PISA_Average,All,HiY,25.3,21.6,85.99779972
KAZ,2012,PISA_Average,Female,HiY,27.1,23.2,85.99779972
KAZ,2012,PISA_Average,Male,HiY,24.0,20.5,85.99779972
KAZ,2013,Education,All,HiY,59.7,57.6,92.73651714
KAZ,2013,Education,Female,HiY,60.5,58.2,92.63592153
KAZ,2013,Education,Male,HiY,58.7,56.5,92.63592153
KAZ,2013,Health,All,HiY,85.9,84.9,99.20207641
KAZ,2013,PISA_Average,All,HiY,25.3,21.6,85.99779972
KAZ,2013,PISA_Average,Female,HiY,27.1,23.2,85.99779972
KAZ,2013,PISA_Average,Male,HiY,24.0,20.5,85.99779972
KAZ,2014,Education,All,HiY,61.3,59.3,92.76942663
KAZ,2014,Education,Female,HiY,60.5,58.2,92.63592153
KAZ,2014,Education,Male,HiY,58.7,56.5,92.63592153
KAZ,2014,Health,All,HiY,86.6,85.6,99.21890716
KAZ,2014,PISA_Average,All,HiY,25.3,21.6,85.99779972
KAZ,2014,PISA_Average,Female,HiY,27.1,23.2,85.99779972
KAZ,2014,PISA_Average,Male,HiY,24.0,20.5,85.99779972
KAZ,2015,Education,All,HiY,62.0,59.9,92.76611949
KAZ,2015,Education,Female,HiY,60.5,58.2,92.63592153
KAZ,2015,Education,Male,HiY,58.7,56.5,92.63592153
KAZ,2015,Food,All,HiY,96.8,94.5,97.63952035
KAZ,2015,Health,All,HiY,87.5,86.5,99.21721559
KAZ,2015,PISA_Average,All,HiY,25.3,21.6,85.99779972
KAZ,2015,PISA_Average,Female,HiY,27.1,23.2,85.99779972
KAZ,2015,PISA_Average,Male,HiY,24.0,20.5,85.99779972
KAZ,2016,Education,All,HiY,62.2,60.1,92.76206869
KAZ,2016,Education,Female,HiY,60.5,58.2,92.63592153
KAZ,2016,Education,Male,HiY,58.7,56.5,92.63592153
KAZ,2016,Food,All,HiY,95.9,93.6,97.63159503
KAZ,2016,Health,All,HiY,88.4,87.3,99.21514371
KAZ,2016,PISA_Average,All,HiY,25.3,21.6,85.99779972
KAZ,2016,PISA_Average,Female,HiY,27.1,23.2,85.99779972
KAZ,2016,PISA_Average,Male,HiY,24.0,20.5,85.99779972
KAZ,2017,Education,All,HiY,62.6,60.7,92.79450816
KAZ,2017,Education,Female,HiY,60.5,58.2,92.63592153
KAZ,2017,Education,Male,HiY,58.7,56.5,92.63592153
KAZ,2017,Food,All,HiY,94.1,91.9,97.69503056
KAZ,2017,Health,All,HiY,89.0,88.0,99.2317376
KAZ,2017,PISA_Average,All,HiY,25.3,21.6,85.99779972
KAZ,2017,PISA_Average,Female,HiY,27.1,23.2,85.99779972
KAZ,2017,PISA_Average,Male,HiY,24.0,20.5,85.99779972
KEN,2007,Education,All,Core,64.7,58.4,88.69304126
KEN,2007,Education,Female,Core,63.1,57.2,88.69304126
KEN,2007,Education,Male,Core,66.2,59.5,88.69304126
KEN,2007,Food,All,Core,51.4,42.1,82.01023817
KEN,2007,Food,Female,Core,68.4,55.3,80.8530743
KEN,2007,Food,Male,Core,54.9,44.4,80.8530743
KEN,2007,Health,All,Core,68.3,60.7,88.28193878
KEN,2007,Housing,All,Core,33.4,28.4,84.91864805
KEN,2007,SER_Average,All,Core,50.9,44.1,85.49866291
KEN,2007,Work,All,Core,36.8,30.8,83.5894483
KEN,2008,Education,All,Core,65.8,58.6,88.3770415
KEN,2008,Education,Female,Core,65.3,58.3,88.3770415
KEN,2008,Education,Male,Core,66.3,58.9,88.3770415
KEN,2008,Food,All,Core,51.4,42.1,82.01023817
KEN,2008,Food,Female,Core,68.4,55.3,80.8530743
KEN,2008,Food,Male,Core,54.9,44.4,80.8530743
KEN,2008,Health,All,Core,70.1,62.3,88.13395799
KEN,2008,Housing,All,Core,33.5,28.3,84.27165887
KEN,2008,SER_Average,All,Core,51.5,44.4,85.27646897
KEN,2008,Work,All,Core,36.8,30.8,83.5894483
KEN,2009,Education,All,Core,66.2,59.0,88.4403241
KEN,2009,Education,Female,Core,65.4,58.5,88.4403241
KEN,2009,Education,Male,Core,67.0,59.6,88.4403241
KEN,2009,Food,All,Core,61.0,50.7,83.12475543
KEN,2009,Food,Female,Core,64.7,53.8,83.12475543
KEN,2009,Food,Male,Core,57.2,47.5,83.12475543
KEN,2009,Health,All,Core,74.2,66.1,88.73308663
KEN,2009,Housing,All,Core,33.2,28.1,84.40142718
KEN,2009,SER_Average,All,Core,54.3,47.0,85.65780833
KEN,2009,Work,All,Core,36.8,30.8,83.5894483
KEN,2010,Education,All,Core,66.2,59.0,88.4403241
KEN,2010,Education,Female,Core,65.4,58.5,88.4403241
KEN,2010,Education,Male,Core,67.0,59.6,88.4403241
KEN,2010,Food,All,Core,61.0,50.7,83.12475543
KEN,2010,Food,Female,Core,64.7,53.8,83.12475543
KEN,2010,Food,Male,Core,57.2,47.5,83.12475543
KEN,2010,Health,All,Core,75.3,67.4,89.03992271
KEN,2010,Housing,All,Core,32.5,28.0,85.73687184
KEN,2010,SER_Average,All,Core,54.4,47.2,85.98626448
KEN,2010,Work,All,Core,36.8,30.8,83.5894483
KEN,2011,Education,All,Core,66.2,59.0,88.4403241
KEN,2011,Education,Female,Core,65.4,58.5,88.4403241
KEN,2011,Education,Male,Core,67.0,59.6,88.4403241
KEN,2011,Food,All,Core,61.0,50.7,83.12475543
KEN,2011,Food,Female,Core,64.7,53.8,83.12475543
KEN,2011,Food,Male,Core,57.2,47.5,83.12475543
KEN,2011,Health,All,Core,76.6,68.7,89.21839395
KEN,2011,Housing,All,Core,32.1,27.8,86.50586997
KEN,2011,SER_Average,All,Core,54.5,47.4,86.17575835
KEN,2011,Work,All,Core,36.8,30.8,83.5894483
KEN,2012,Education,All,Core,68.0,60.9,88.4403241
KEN,2012,Education,Female,Core,68.0,61.1,88.4403241
KEN,2012,Education,Male,Core,68.0,60.6,88.4403241
KEN,2012,Food,All,Core,61.0,50.7,83.12475543
KEN,2012,Food,Female,Core,64.7,53.8,83.12475543
KEN,2012,Food,Male,Core,57.2,47.5,83.12475543
KEN,2012,Health,All,Core,77.8,69.9,89.31539977
KEN,2012,Housing,All,Core,31.7,27.6,86.9214987
KEN,2012,SER_Average,All,Core,55.1,48.0,86.27828526
KEN,2012,Work,All,Core,36.8,30.8,83.5894483
KEN,2013,Education,All,Core,68.0,60.9,88.4403241
KEN,2013,Education,Female,Core,68.0,61.1,88.4403241
KEN,2013,Education,Male,Core,68.0,60.6,88.4403241
KEN,2013,Food,All,Core,61.0,50.7,83.12475543
KEN,2013,Food,Female,Core,64.7,53.8,83.12475543
KEN,2013,Food,Male,Core,57.2,47.5,83.12475543
KEN,2013,Health,All,Core,78.1,70.3,89.47849166
KEN,2013,Housing,All,Core,31.3,27.5,87.6165984
KEN,2013,SER_Average,All,Core,55.0,48.0,86.44992358
KEN,2013,Work,All,Core,36.8,30.8,83.5894483
KEN,2014,Education,All,Core,68.0,60.9,88.4403241
KEN,2014,Education,Female,Core,68.0,61.1,88.4403241
KEN,2014,Education,Male,Core,68.0,60.6,88.4403241
KEN,2014,Food,All,Core,74.8,64.5,86.15327271
KEN,2014,Food,Female,Core,64.7,53.8,83.12475543
KEN,2014,Food,Male,Core,57.2,47.5,83.12475543
KEN,2014,Health,All,Core,83.6,75.7,90.37427675
KEN,2014,Housing,All,Core,30.9,27.3,88.19495024
KEN,2014,SER_Average,All,Core,58.8,51.8,87.35045442
KEN,2014,Work,All,Core,36.8,30.8,83.5894483
KEN,2015,Education,All,Core,68.0,60.9,88.4403241
KEN,2015,Education,Female,Core,68.0,61.1,88.4403241
KEN,2015,Education,Male,Core,68.0,60.6,88.4403241
KEN,2015,Food,All,Core,74.8,64.5,86.15327271
KEN,2015,Food,Female,Core,64.7,53.8,83.12475543
KEN,2015,Food,Male,Core,57.2,47.5,83.12475543
KEN,2015,Health,All,Core,87.5,79.3,90.65879834
KEN,2015,Housing,All,Core,30.5,27.1,88.84134768
KEN,2015,SER_Average,All,Core,59.7,53.1,88.72976176
KEN,2015,Work,All,Core,37.7,33.8,89.55506596
KEN,2016,Education,All,Core,68.0,60.9,88.4403241
KEN,2016,Education,Female,Core,68.0,61.1,88.4403241
KEN,2016,Education,Male,Core,68.0,60.6,88.4403241
KEN,2016,Food,All,Core,74.8,64.5,86.15327271
KEN,2016,Food,Female,Core,64.7,53.8,83.12475543
KEN,2016,Food,Male,Core,57.2,47.5,83.12475543
KEN,2016,Health,All,Core,85.6,77.9,90.95478766
KEN,2016,Housing,All,Core,30.0,26.9,89.51039454
KEN,2016,SER_Average,All,Core,59.2,52.8,88.92276899
KEN,2016,Work,All,Core,37.7,33.8,89.55506596
KEN,2017,Education,All,Core,68.0,60.9,88.4403241
KEN,2017,Education,Female,Core,68.0,61.1,88.4403241
KEN,2017,Education,Male,Core,68.0,60.6,88.4403241
KEN,2017,Food,All,Core,74.8,64.5,86.15327271
KEN,2017,Food,Female,Core,64.7,53.8,83.12475543
KEN,2017,Food,Male,Core,57.2,47.5,83.12475543
KEN,2017,Health,All,Core,85.3,77.9,91.16403452
KEN,2017,Housing,All,Core,29.7,26.8,89.98130303
KEN,2017,SER_Average,All,Core,59.1,52.8,89.05880006
KEN,2017,Work,All,Core,37.7,33.8,89.55506596
KEN,2015,Food,All,HiY,53.4,40.8,76.34854111
KEN,2016,Food,All,HiY,52.7,40.8,77.27446455
KEN,2017,Food,All,HiY,52.3,40.8,77.92050746
KGZ,2007,Education,All,Core,91.9,82.0,89.84274667
KGZ,2007,Education,Female,Core,91.5,81.8,89.84274667
KGZ,2007,Education,Male,Core,92.2,82.3,89.84274667
KGZ,2007,Food,All,Core,90.8,76.3,84.03773019
KGZ,2007,Food,Female,Core,91.9,77.2,84.03773019
KGZ,2007,Food,Male,Core,89.7,75.4,84.03773019
KGZ,2007,Health,All,Core,81.3,73.3,89.62166887
KGZ,2007,Housing,All,Core,80.9,73.2,87.25187385
KGZ,2007,SER_Average,All,Core,83.5,73.8,87.73400943
KGZ,2007,Work,All,Core,72.8,64.0,87.91602759
KGZ,2008,Education,All,Core,91.5,81.7,89.84274667
KGZ,2008,Education,Female,Core,91.2,81.5,89.84274667
KGZ,2008,Education,Male,Core,91.8,81.8,89.84274667
KGZ,2008,Food,All,Core,90.8,76.3,84.03773019
KGZ,2008,Food,Female,Core,91.9,77.2,84.03773019
KGZ,2008,Food,Male,Core,89.7,75.4,84.03773019
KGZ,2008,Health,All,Core,81.6,73.8,89.98513276
KGZ,2008,Housing,All,Core,81.2,74.3,88.78994563
KGZ,2008,SER_Average,All,Core,85.8,76.2,88.43147655
KGZ,2008,Work,All,Core,83.8,75.0,89.50182747
KGZ,2009,Education,All,Core,91.0,81.2,89.84274667
KGZ,2009,Education,Female,Core,90.8,81.2,89.84274667
KGZ,2009,Education,Male,Core,91.3,81.3,89.84274667
KGZ,2009,Food,All,Core,80.0,69.6,86.90755784
KGZ,2009,Food,Female,Core,80.9,70.3,86.90755784
KGZ,2009,Food,Male,Core,79.2,68.8,86.90755784
KGZ,2009,Health,All,Core,82.1,74.4,90.06547472
KGZ,2009,Housing,All,Core,82.0,75.3,89.12692877
KGZ,2009,SER_Average,All,Core,84.6,75.9,89.15876821
KGZ,2009,Work,All,Core,87.9,79.0,89.85113305
KGZ,2010,Education,All,Core,91.5,81.6,89.84274667
KGZ,2010,Education,Female,Core,91.1,81.4,89.84274667
KGZ,2010,Education,Male,Core,91.8,81.9,89.84274667
KGZ,2010,Food,All,Core,80.0,69.6,86.90755784
KGZ,2010,Food,Female,Core,80.9,70.3,86.90755784
KGZ,2010,Food,Male,Core,79.2,68.8,86.90755784
KGZ,2010,Health,All,Core,82.8,75.0,89.98377927
KGZ,2010,Housing,All,Core,83.2,76.3,88.78425942
KGZ,2010,SER_Average,All,Core,84.7,75.9,89.00285645
KGZ,2010,Work,All,Core,85.8,76.8,89.49593906
KGZ,2011,Education,All,Core,91.2,81.4,89.84274667
KGZ,2011,Education,Female,Core,90.9,81.2,89.84274667
KGZ,2011,Education,Male,Core,91.6,81.7,89.84274667
KGZ,2011,Food,All,Core,80.0,69.6,86.90755784
KGZ,2011,Food,Female,Core,80.9,70.3,86.90755784
KGZ,2011,Food,Male,Core,79.2,68.8,86.90755784
KGZ,2011,Health,All,Core,83.2,75.5,90.20490812
KGZ,2011,Housing,All,Core,83.8,77.4,89.7092302
KGZ,2011,SER_Average,All,Core,85.0,76.5,89.4241483
KGZ,2011,Work,All,Core,86.9,78.6,90.45629869
KGZ,2012,Education,All,Core,92.9,83.1,89.84274667
KGZ,2012,Education,Female,Core,92.3,82.7,89.84274667
KGZ,2012,Education,Male,Core,93.4,83.4,89.84274667
KGZ,2012,Food,All,Core,88.2,76.8,87.07832278
KGZ,2012,Food,Female,Core,92.1,80.2,87.07832278
KGZ,2012,Food,Male,Core,84.5,73.6,87.07832278
KGZ,2012,Health,All,Core,78.1,71.5,90.87803672
KGZ,2012,Housing,All,Core,85.0,78.4,89.33723929
KGZ,2012,SER_Average,All,Core,86.2,77.6,89.44116352
KGZ,2012,Work,All,Core,87.0,78.4,90.06947213
KGZ,2013,Education,All,Core,93.2,83.3,89.84274667
KGZ,2013,Education,Female,Core,92.3,82.7,89.84274667
KGZ,2013,Education,Male,Core,93.4,83.4,89.84274667
KGZ,2013,Food,All,Core,88.2,76.8,87.07832278
KGZ,2013,Food,Female,Core,92.1,80.2,87.07832278
KGZ,2013,Food,Male,Core,84.5,73.6,87.07832278
KGZ,2013,Health,All,Core,78.2,71.9,91.26592765
KGZ,2013,Housing,All,Core,85.2,79.5,90.94613114
KGZ,2013,SER_Average,All,Core,85.0,77.1,90.17629309
KGZ,2013,Work,All,Core,80.3,73.7,91.74833722
KGZ,2014,Education,All,Core,90.5,82.8,91.87161245
KGZ,2014,Education,Female,Core,90.2,82.4,91.87161245
KGZ,2014,Education,Male,Core,91.3,83.5,91.87161245
KGZ,2014,Food,All,Core,94.8,84.1,88.67711677
KGZ,2014,Food,Female,Core,92.1,80.2,87.07832278
KGZ,2014,Food,Male,Core,84.5,73.6,87.07832278
KGZ,2014,Health,All,Core,80.9,74.6,91.75148069
KGZ,2014,Housing,All,Core,86.1,80.6,91.2943491
KGZ,2014,SER_Average,All,Core,87.9,80.5,91.14164799
KGZ,2014,Work,All,Core,87.2,80.3,92.11368094
KGZ,2015,Education,All,Core,90.2,82.6,92.03148046
KGZ,2015,Education,Female,Core,90.4,82.7,92.03148046
KGZ,2015,Education,Male,Core,91.1,83.5,92.03148046
KGZ,2015,Food,All,Core,94.8,84.1,88.67711677
KGZ,2015,Food,Female,Core,92.1,80.2,87.07832278
KGZ,2015,Food,Male,Core,84.5,73.6,87.07832278
KGZ,2015,Health,All,Core,81.2,75.0,91.828287
KGZ,2015,Housing,All,Core,86.9,81.4,91.60903106
KGZ,2015,SER_Average,All,Core,87.2,79.9,91.31807153
KGZ,2015,Work,All,Core,82.9,76.6,92.44444234
KGZ,2016,Education,All,Core,90.9,83.3,92.22425484
KGZ,2016,Education,Female,Core,91.0,83.4,92.22425484
KGZ,2016,Education,Male,Core,92.1,84.5,92.22425484
KGZ,2016,Food,All,Core,94.8,84.1,88.67711677
KGZ,2016,Food,Female,Core,92.1,80.2,87.07832278
KGZ,2016,Food,Male,Core,84.5,73.6,87.07832278
KGZ,2016,Health,All,Core,81.6,75.4,91.92102777
KGZ,2016,Housing,All,Core,87.7,82.3,91.98776506
KGZ,2016,SER_Average,All,Core,88.4,81.2,91.53069006
KGZ,2016,Work,All,Core,87.1,80.9,92.84328587
KGZ,2017,Education,All,Core,91.4,84.1,92.45454789
KGZ,2017,Education,Female,Core,91.2,83.8,92.45454789
KGZ,2017,Education,Male,Core,92.5,85.1,92.45454789
KGZ,2017,Food,All,Core,94.8,84.1,88.67711677
KGZ,2017,Food,Female,Core,92.1,80.2,87.07832278
KGZ,2017,Food,Male,Core,84.5,73.6,87.07832278
KGZ,2017,Health,All,Core,81.9,75.8,92.03199809
KGZ,2017,Housing,All,Core,87.5,82.4,92.43918705
KGZ,2017,SER_Average,All,Core,88.4,81.3,91.78452082
KGZ,2017,Work,All,Core,86.2,80.4,93.31975426
KGZ,2015,Food,All,HiY,97.7,78.3,80.11809819
KGZ,2016,Food,All,HiY,97.1,78.3,80.62163974
KGZ,2017,Food,All,HiY,93.8,76.2,81.21803698
KHM,2007,Education,All,Core,70.7,65.4,88.56522581
KHM,2007,Education,Female,Core,68.0,63.0,88.56522581
KHM,2007,Education,Male,Core,73.2,67.6,88.56522581
KHM,2007,Food,All,Core,47.6,37.9,79.61346311
KHM,2007,Food,Female,Core,52.7,42.0,79.61346311
KHM,2007,Food,Male,Core,42.2,33.6,79.61346311
KHM,2007,Health,All,Core,77.6,68.8,87.91126579
KHM,2007,Housing,All,Core,45.1,37.7,84.6572562
KHM,2008,Education,All,Core,71.0,65.7,89.17142881
KHM,2008,Education,Female,Core,68.7,63.6,89.17142881
KHM,2008,Education,Male,Core,73.1,67.6,89.17142881
KHM,2008,Food,All,Core,52.5,44.2,84.30779722
KHM,2008,Food,Female,Core,54.9,46.3,84.30779722
KHM,2008,Food,Male,Core,50.0,42.1,84.30779722
KHM,2008,Health,All,Core,78.0,69.4,88.19584442
KHM,2008,Housing,All,Core,46.8,39.8,85.89339089
KHM,2009,Education,All,Core,71.0,65.7,89.17142881
KHM,2009,Education,Female,Core,68.7,63.6,89.17142881
KHM,2009,Education,Male,Core,73.1,67.6,89.17142881
KHM,2009,Food,All,Core,52.5,44.2,84.30779722
KHM,2009,Food,Female,Core,54.9,46.3,84.30779722
KHM,2009,Food,Male,Core,50.0,42.1,84.30779722
KHM,2009,Health,All,Core,78.7,70.0,88.11670166
KHM,2009,Housing,All,Core,49.6,42.1,85.55107882
KHM,2010,Education,All,Core,70.3,65.0,89.17142881
KHM,2010,Education,Female,Core,68.6,63.6,89.17142881
KHM,2010,Education,Male,Core,71.9,66.4,89.17142881
KHM,2010,Food,All,Core,49.7,42.1,84.84372382
KHM,2010,Food,Female,Core,52.3,44.4,84.84372382
KHM,2010,Food,Male,Core,47.2,40.0,84.84372382
KHM,2010,Health,All,Core,83.0,74.7,89.66311304
KHM,2010,Housing,All,Core,51.6,44.3,86.56494967
KHM,2011,Education,All,Core,72.8,67.5,89.17142881
KHM,2011,Education,Female,Core,68.6,63.6,89.17142881
KHM,2011,Education,Male,Core,71.9,66.4,89.17142881
KHM,2011,Food,All,Core,49.7,42.1,84.84372382
KHM,2011,Food,Female,Core,52.3,44.4,84.84372382
KHM,2011,Food,Male,Core,47.2,40.0,84.84372382
KHM,2011,Health,All,Core,83.3,75.2,89.94066048
KHM,2011,Housing,All,Core,53.4,46.6,87.74911695
KHM,2012,Education,All,Core,72.7,67.4,89.17142881
KHM,2012,Education,Female,Core,68.6,63.6,89.17142881
KHM,2012,Education,Male,Core,71.9,66.4,89.17142881
KHM,2012,Food,All,Core,49.7,42.1,84.84372382
KHM,2012,Food,Female,Core,52.3,44.4,84.84372382
KHM,2012,Food,Male,Core,47.2,40.0,84.84372382
KHM,2012,Health,All,Core,83.6,75.7,90.21430593
KHM,2012,Housing,All,Core,55.2,48.9,88.90376098
KHM,2013,Education,All,Core,72.7,67.4,89.17142881
KHM,2013,Education,Female,Core,68.6,63.6,89.17142881
KHM,2013,Education,Male,Core,71.9,66.4,89.17142881
KHM,2013,Food,All,Core,49.7,42.1,84.84372382
KHM,2013,Food,Female,Core,52.3,44.4,84.84372382
KHM,2013,Food,Male,Core,47.2,40.0,84.84372382
KHM,2013,Health,All,Core,83.8,76.1,90.47557054
KHM,2013,Housing,All,Core,57.1,51.2,89.99453163
KHM,2014,Education,All,Core,70.9,65.6,89.17142881
KHM,2014,Education,Female,Core,69.1,64.0,89.17142881
KHM,2014,Education,Male,Core,72.6,67.1,89.17142881
KHM,2014,Food,All,Core,62.1,54.9,88.42486045
KHM,2014,Food,Female,Core,61.7,54.6,88.42486045
KHM,2014,Food,Male,Core,58.8,52.0,88.42486045
KHM,2014,Health,All,Core,85.8,78.8,91.61343337
KHM,2014,Housing,All,Core,59.0,53.6,90.98696925
KHM,2015,Education,All,Core,70.9,65.6,89.17142881
KHM,2015,Education,Female,Core,70.8,65.8,89.17142881
KHM,2015,Education,Male,Core,71.0,65.5,89.17142881
KHM,2015,Food,All,Core,62.1,54.9,88.42486045
KHM,2015,Food,Female,Core,61.7,54.6,88.42486045
KHM,2015,Food,Male,Core,58.8,52.0,88.42486045
KHM,2015,Health,All,Core,85.9,79.1,91.83927635
KHM,2015,Housing,All,Core,60.9,55.9,91.91228313
KHM,2016,Education,All,Core,69.0,63.7,89.17142881
KHM,2016,Education,Female,Core,67.9,62.8,89.17142881
KHM,2016,Education,Male,Core,70.0,64.5,89.17142881
KHM,2016,Food,All,Core,62.1,54.9,88.42486045
KHM,2016,Food,Female,Core,61.7,54.6,88.42486045
KHM,2016,Food,Male,Core,58.8,52.0,88.42486045
KHM,2016,Health,All,Core,86.1,79.5,92.05580028
KHM,2016,Housing,All,Core,62.9,58.3,92.79194918
KHM,2017,Education,All,Core,67.2,61.9,89.17142881
KHM,2017,Education,Female,Core,65.9,60.9,89.17142881
KHM,2017,Education,Male,Core,68.3,62.8,89.17142881
KHM,2017,Food,All,Core,62.1,54.9,88.42486045
KHM,2017,Food,Female,Core,61.7,54.6,88.42486045
KHM,2017,Food,Male,Core,58.8,52.0,88.42486045
KHM,2017,Health,All,Core,86.2,79.8,92.26275824
KHM,2017,Housing,All,Core,64.4,60.2,93.62604816
KHM,2015,Food,All,HiY,60.9,49.0,80.52151553
KHM,2016,Food,All,HiY,64.8,52.9,81.68124301
KHM,2017,Food,All,HiY,64.5,53.4,82.76664416
KIR,2007,Education,All,Core,93.2,80.0,86.19276307
KIR,2007,Health,All,Core,67.1,59.0,86.60670875
KIR,2007,Housing,All,Core,54.7,42.5,78.93982771
KIR,2007,Work,All,Core,82.1,65.4,79.67927665
KIR,2008,Education,All,Core,93.8,80.6,86.19276307
KIR,2008,Health,All,Core,67.5,59.1,86.2937995
KIR,2008,Housing,All,Core,57.4,43.7,77.48447617
KIR,2008,Work,All,Core,82.1,65.4,79.67927665
KIR,2009,Education,All,Core,91.1,77.9,86.19276307
KIR,2009,Health,All,Core,67.7,59.1,85.67641808
KIR,2009,Housing,All,Core,59.3,44.9,77.01434169
KIR,2009,Work,All,Core,82.1,65.4,79.67927665
KIR,2010,Education,All,Core,89.6,76.4,86.19276307
KIR,2010,Health,All,Core,68.1,59.2,85.46180713
KIR,2010,Housing,All,Core,61.8,46.1,75.99929705
KIR,2010,Work,All,Core,82.1,65.4,79.67927665
KIR,2011,Education,All,Core,88.9,73.7,84.4213096
KIR,2011,Health,All,Core,65.3,57.0,85.24891542
KIR,2011,Housing,All,Core,63.4,47.3,75.94461461
KIR,2011,Work,All,Core,82.1,65.4,79.67927665
KIR,2012,Education,All,Core,83.5,69.2,84.91931129
KIR,2012,Health,All,Core,65.3,57.2,85.47574447
KIR,2012,Housing,All,Core,64.0,48.5,77.01771834
KIR,2012,Work,All,Core,82.1,65.4,79.67927665
KIR,2013,Education,All,Core,96.8,82.8,85.34916949
KIR,2013,Health,All,Core,65.4,57.4,85.67217596
KIR,2013,Housing,All,Core,64.7,49.7,77.93793946
KIR,2013,Work,All,Core,82.1,65.4,79.67927665
KIR,2014,Education,All,Core,98.5,84.0,85.01991665
KIR,2014,Health,All,Core,65.8,57.7,85.52166453
KIR,2014,Housing,All,Core,66.9,50.9,77.23358656
KIR,2014,Work,All,Core,82.1,65.4,79.67927665
KIR,2015,Education,All,Core,91.9,80.3,86.32236397
KIR,2015,Education,Female,Core,100.0,88.5,85.01991665
KIR,2015,Education,Male,Core,90.0,77.4,85.01991665
KIR,2015,Health,All,Core,65.5,58.0,86.1191131
KIR,2015,Housing,All,Core,65.8,52.0,80.00129359
KIR,2015,Work,All,Core,82.1,65.4,79.67927665
KIR,2016,Education,All,Core,92.5,81.1,86.8379335
KIR,2016,Education,Female,Core,100.0,88.5,85.01991665
KIR,2016,Education,Male,Core,90.1,77.5,85.01991665
KIR,2016,Health,All,Core,65.6,58.3,86.35714912
KIR,2016,Housing,All,Core,66.3,53.2,81.08351527
KIR,2016,Work,All,Core,82.1,65.4,79.67927665
KIR,2017,Education,All,Core,90.3,78.8,86.8379335
KIR,2017,Education,Female,Core,100.0,88.5,85.01991665
KIR,2017,Education,Male,Core,90.1,77.5,85.01991665
KIR,2017,Health,All,Core,66.0,58.5,86.28382232
KIR,2017,Housing,All,Core,68.0,54.4,80.75134891
KNA,2007,Education,All,Core,84.7,84.6,99.84927922
KNA,2007,Health,All,Core,75.1,74.0,98.8986026
KNA,2007,Housing,All,Core,90.4,90.4,100
KNA,2008,Education,All,Core,86.7,86.6,99.91018251
KNA,2008,Education,Female,Core,83.2,83.2,99.91018251
KNA,2008,Education,Male,Core,90.9,90.8,99.91018251
KNA,2008,Health,All,Core,74.9,73.8,98.93081577
KNA,2008,Housing,All,Core,90.8,90.8,100
KNA,2009,Education,All,Core,86.0,85.8,99.86250258
KNA,2009,Education,Female,Core,83.2,83.2,99.86250258
KNA,2009,Education,Male,Core,89.4,89.2,99.86250258
KNA,2009,Health,All,Core,75.1,74.0,98.92139624
KNA,2009,Housing,All,Core,91.6,91.6,100
KNA,2010,Education,All,Core,87.7,87.6,99.8180321
KNA,2010,Education,Female,Core,80.9,80.7,99.8180321
KNA,2010,Education,Male,Core,92.3,92.2,99.8180321
KNA,2010,Health,All,Core,75.2,74.1,98.91261077
KNA,2010,Housing,All,Core,91.8,91.8,100
KNA,2011,Education,All,Core,87.2,87.1,99.82904908
KNA,2011,Education,Female,Core,81.3,81.2,99.82904908
KNA,2011,Education,Male,Core,90.9,90.7,99.82904908
KNA,2011,Housing,All,Core,91.7,91.7,100
KNA,2012,Education,All,Core,82.5,82.3,99.79170859
KNA,2012,Education,Female,Core,73.0,72.9,99.79170859
KNA,2012,Education,Male,Core,83.1,82.9,99.79170859
KNA,2012,Housing,All,Core,91.9,91.9,100
KNA,2013,Education,All,Core,91.2,91.0,99.8432315
KNA,2013,Education,Female,Core,82.4,82.2,99.8432315
KNA,2013,Education,Male,Core,92.4,92.2,99.8432315
KNA,2013,Housing,All,Core,91.7,91.7,100
KNA,2014,Education,All,Core,88.0,87.9,99.90205371
KNA,2014,Education,Female,Core,81.3,81.2,99.90205371
KNA,2014,Education,Male,Core,92.7,92.6,99.90205371
KNA,2014,Housing,All,Core,91.7,91.7,100
KNA,2015,Education,All,Core,88.6,88.5,99.90410524
KNA,2015,Education,Female,Core,82.4,82.3,99.90410524
KNA,2015,Education,Male,Core,92.8,92.7,99.90410524
KNA,2015,Housing,All,Core,91.7,91.7,100
KNA,2016,Education,All,Core,87.0,86.9,99.92544422
KNA,2016,Education,Female,Core,83.2,83.1,99.92544422
KNA,2016,Education,Male,Core,91.6,91.5,99.92544422
KNA,2016,Housing,All,Core,91.7,91.7,100
KNA,2017,Education,All,Core,87.0,86.9,99.92544422
KNA,2017,Education,Female,Core,83.2,83.1,99.92544422
KNA,2017,Education,Male,Core,91.6,91.5,99.92544422
